Artifact Type,Program/Capability,App ID,Source Hive,Last Used Start / Last Execution,Registry Path,Key Modified,Raw Hex
DAM,"""C:\Program Files\Microsoft OneDrive\26.022.0203.0006\FileSyncHelper.exe""",FileSyncHelper,,,ROOT\ControlSet001\Services\FileSyncHelper,2026-03-03T18:43:50.783736,22 43 3A 5C 50 72 6F 67 72 61 6D 20 46 69 6C 65 73 5C 4D 69 63 72 6F 73 6F 66 74 20 4F 6E 65 44 72 6
DAM,system32\drivers\filetrace.sys,Filetrace,,,ROOT\ControlSet001\Services\Filetrace,2019-03-19T04:53:37.912482,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 66 69 6C 65 74 72 61 63 65 2E 73 79 73
DAM,\SystemRoot\System32\drivers\flpydisk.sys,flpydisk,,,ROOT\ControlSet001\Services\flpydisk,2019-03-19T04:52:14.788791,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 66 6C 70 79 6
DAM,system32\drivers\fltmgr.sys,FltMgr,,,ROOT\ControlSet001\Services\FltMgr,2019-03-19T04:53:37.912482,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 66 6C 74 6D 67 72 2E 73 79 73
DAM,%SystemRoot%\system32\svchost.exe -k LocalService -p,FontCache,,,ROOT\ControlSet001\Services\FontCache,2019-03-19T04:53:37.912482,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\System32\svchost.exe -k Camera,FrameServer,,,ROOT\ControlSet001\Services\FrameServer,2019-03-19T04:54:23.650494,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,System32\drivers\FsDepends.sys,FsDepends,,,ROOT\ControlSet001\Services\FsDepends,2019-03-19T04:53:37.912482,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 46 73 44 65 70 65 6E 64 73 2E 73 79 73
DAM,System32\DRIVERS\fvevol.sys,fvevol,,,ROOT\ControlSet001\Services\fvevol,2026-03-05T02:44:25.369812,53 79 73 74 65 6D 33 32 5C 44 52 49 56 45 52 53 5C 66 76 65 76 6F 6C 2E 73 79 73
DAM,\SystemRoot\System32\drivers\vmgencounter.sys,gencounter,,,ROOT\ControlSet001\Services\gencounter,2019-03-19T04:52:28.406949,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 76 6D 67 65 6
DAM,\SystemRoot\System32\DriverStore\FileRepository\genericusbfn.inf_amd64_b9c53b80e63af230\genericusbfn.sys,genericusbfn,,,ROOT\ControlSet001\Services\genericusbfn,2019-09-09T17:52:00.447135,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 44 72 69 76 65 72 53 74 6F 72 65 5C 4
DAM,System32\Drivers\msgpioclx.sys,GPIOClx0101,,,ROOT\ControlSet001\Services\GPIOClx0101,2019-03-19T04:53:37.912482,53 79 73 74 65 6D 33 32 5C 44 72 69 76 65 72 73 5C 6D 73 67 70 69 6F 63 6C 78 2E 73 79 73
DAM,%systemroot%\system32\svchost.exe -k netsvcs -p,gpsvc,,,ROOT\ControlSet001\Services\gpsvc,2019-03-19T04:54:23.650494,25 73 79 73 74 65 6D 72 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,System32\drivers\gpuenergydrv.sys,GpuEnergyDrv,,,ROOT\ControlSet001\Services\GpuEnergyDrv,2019-03-19T04:53:37.912482,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 67 70 75 65 6E 65 72 67 79 64 72 76 2E 73 79 73
DAM,%SystemRoot%\System32\svchost.exe -k GraphicsPerfSvcGroup,GraphicsPerfSvc,,,ROOT\ControlSet001\Services\GraphicsPerfSvc,2019-03-19T04:54:23.650494,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,\SystemRoot\System32\drivers\HdAudio.sys,HdAudAddService,,,ROOT\ControlSet001\Services\HdAudAddService,2019-03-19T04:51:59.459432,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 48 64 41 75 6
DAM,\SystemRoot\System32\drivers\HDAudBus.sys,HDAudBus,,,ROOT\ControlSet001\Services\HDAudBus,2019-03-19T04:51:59.334421,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 48 44 41 75 6
DAM,\SystemRoot\System32\drivers\HidBatt.sys,HidBatt,,,ROOT\ControlSet001\Services\HidBatt,2019-03-19T04:52:14.882531,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 48 69 64 42 6
DAM,\SystemRoot\System32\drivers\hidbth.sys,HidBth,,,ROOT\ControlSet001\Services\HidBth,2019-03-19T04:52:23.664483,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 68 69 64 62 7
DAM,\SystemRoot\System32\drivers\hidi2c.sys,hidi2c,,,ROOT\ControlSet001\Services\hidi2c,2019-03-19T04:52:24.602056,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 68 69 64 69 3
DAM,\SystemRoot\System32\drivers\hidinterrupt.sys,hidinterrupt,,,ROOT\ControlSet001\Services\hidinterrupt,2019-03-19T04:52:24.633308,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 68 69 64 69 6
DAM,\SystemRoot\System32\drivers\hidir.sys,HidIr,,,ROOT\ControlSet001\Services\HidIr,2019-03-19T04:51:59.834463,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 68 69 64 69 7
DAM,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,hidserv,,,ROOT\ControlSet001\Services\hidserv,2019-03-19T04:54:23.650494,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,\SystemRoot\System32\drivers\hidspi.sys,hidspi,,,ROOT\ControlSet001\Services\hidspi,2019-03-19T04:52:24.680187,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 68 69 64 73 7
DAM,\SystemRoot\System32\drivers\hidusb.sys,HidUsb,,,ROOT\ControlSet001\Services\HidUsb,2026-03-05T02:44:27.420759,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 68 69 64 75 7
DAM,System32\drivers\HpSAMD.sys,HpSAMD,,,ROOT\ControlSet001\Services\HpSAMD,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 48 70 53 41 4D 44 2E 73 79 73
DAM,system32\drivers\HTTP.sys,HTTP,,,ROOT\ControlSet001\Services\HTTP,2019-03-19T04:53:37.912482,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 48 54 54 50 2E 73 79 73
DAM,\SystemRoot\System32\drivers\hvcrash.sys,hvcrash,,,ROOT\ControlSet001\Services\hvcrash,2019-03-19T04:52:28.828857,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 68 76 63 72 6
DAM,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,HvHost,,,ROOT\ControlSet001\Services\HvHost,2019-03-19T04:54:23.650494,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,system32\drivers\hvservice.sys,hvservice,,,ROOT\ControlSet001\Services\hvservice,2019-03-19T04:53:37.912482,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 68 76 73 65 72 76 69 63 65 2E 73 79 73
DAM,System32\Drivers\mshwnclx.sys,HwNClx0101,,,ROOT\ControlSet001\Services\HwNClx0101,2019-03-19T04:53:37.912482,53 79 73 74 65 6D 33 32 5C 44 72 69 76 65 72 73 5C 6D 73 68 77 6E 63 6C 78 2E 73 79 73
DAM,System32\drivers\hwpolicy.sys,hwpolicy,,,ROOT\ControlSet001\Services\hwpolicy,2019-03-19T04:53:37.912482,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 68 77 70 6F 6C 69 63 79 2E 73 79 73
DAM,\SystemRoot\System32\drivers\hyperkbd.sys,hyperkbd,,,ROOT\ControlSet001\Services\hyperkbd,2019-03-19T04:52:28.438201,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 68 79 70 65 7
DAM,\SystemRoot\System32\drivers\HyperVideo.sys,HyperVideo,,,ROOT\ControlSet001\Services\HyperVideo,2019-03-19T04:52:28.360070,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 48 79 70 65 7
DAM,\SystemRoot\System32\drivers\i8042prt.sys,i8042prt,,,ROOT\ControlSet001\Services\i8042prt,2026-03-05T02:44:24.963365,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 38 30 34 3
DAM,\SystemRoot\System32\drivers\iagpio.sys,iagpio,,,ROOT\ControlSet001\Services\iagpio,2019-03-19T04:51:56.865474,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 61 67 70 6
DAM,\SystemRoot\System32\drivers\iai2c.sys,iai2c,,,ROOT\ControlSet001\Services\iai2c,2019-03-19T04:51:58.178077,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 61 69 32 6
DAM,\SystemRoot\System32\drivers\iaLPSS2i_GPIO2.sys,iaLPSS2i_GPIO2,,,ROOT\ControlSet001\Services\iaLPSS2i_GPIO2,2019-03-19T04:51:57.052988,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 61 4C 50 5
DAM,\SystemRoot\System32\drivers\iaLPSS2i_GPIO2_BXT_P.sys,iaLPSS2i_GPIO2_BXT_P,,,ROOT\ControlSet001\Services\iaLPSS2i_GPIO2_BXT_P,2019-03-19T04:51:56.912353,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 61 4C 50 5
DAM,\SystemRoot\System32\drivers\iaLPSS2i_GPIO2_CNL.sys,iaLPSS2i_GPIO2_CNL,,,ROOT\ControlSet001\Services\iaLPSS2i_GPIO2_CNL,2019-03-19T04:51:56.959231,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 61 4C 50 5
DAM,\SystemRoot\System32\drivers\iaLPSS2i_GPIO2_GLK.sys,iaLPSS2i_GPIO2_GLK,,,ROOT\ControlSet001\Services\iaLPSS2i_GPIO2_GLK,2019-03-19T04:51:57.006110,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 61 4C 50 5
DAM,\SystemRoot\System32\drivers\iaLPSS2i_I2C.sys,iaLPSS2i_I2C,,,ROOT\ControlSet001\Services\iaLPSS2i_I2C,2019-03-19T04:51:57.303008,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 61 4C 50 5
DAM,\SystemRoot\System32\drivers\iaLPSS2i_I2C_BXT_P.sys,iaLPSS2i_I2C_BXT_P,,,ROOT\ControlSet001\Services\iaLPSS2i_I2C_BXT_P,2019-03-19T04:51:57.099867,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 61 4C 50 5
DAM,\SystemRoot\System32\drivers\iaLPSS2i_I2C_CNL.sys,iaLPSS2i_I2C_CNL,,,ROOT\ControlSet001\Services\iaLPSS2i_I2C_CNL,2019-03-19T04:51:57.162372,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 61 4C 50 5
DAM,\SystemRoot\System32\drivers\iaLPSS2i_I2C_GLK.sys,iaLPSS2i_I2C_GLK,,,ROOT\ControlSet001\Services\iaLPSS2i_I2C_GLK,2019-03-19T04:51:57.240503,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 61 4C 50 5
DAM,\SystemRoot\System32\drivers\iaLPSSi_GPIO.sys,iaLPSSi_GPIO,,,ROOT\ControlSet001\Services\iaLPSSi_GPIO,2019-03-19T04:52:02.709689,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 61 4C 50 5
DAM,\SystemRoot\System32\drivers\iaLPSSi_I2C.sys,iaLPSSi_I2C,,,ROOT\ControlSet001\Services\iaLPSSi_I2C,2019-03-19T04:51:59.990726,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 61 4C 50 5
DAM,System32\drivers\iaStorAVC.sys,iaStorAVC,,,ROOT\ControlSet001\Services\iaStorAVC,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 61 53 74 6F 72 41 56 43 2E 73 79 73
DAM,System32\drivers\iaStorV.sys,iaStorV,,,ROOT\ControlSet001\Services\iaStorV,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 61 53 74 6F 72 56 2E 73 79 73
DAM,\SystemRoot\System32\drivers\ibbus.sys,ibbus,,,ROOT\ControlSet001\Services\ibbus,2019-03-19T04:52:14.069967,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 62 62 75 7
DAM,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,icssvc,,,ROOT\ControlSet001\Services\icssvc,2019-03-19T04:54:23.650494,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%systemroot%\system32\svchost.exe -k netsvcs -p,IKEEXT,,,ROOT\ControlSet001\Services\IKEEXT,2026-02-28T14:51:12.509317,25 73 79 73 74 65 6D 72 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,\SystemRoot\System32\drivers\IndirectKmd.sys,IndirectKmd,,,ROOT\ControlSet001\Services\IndirectKmd,2019-03-19T04:53:37.912482,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 49 6E 64 69 7
DAM,%SystemRoot%\System32\svchost.exe -k netsvcs -p,InstallService,,,ROOT\ControlSet001\Services\InstallService,2019-03-19T04:53:37.912482,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,System32\drivers\intelide.sys,intelide,,,ROOT\ControlSet001\Services\intelide,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 6E 74 65 6C 69 64 65 2E 73 79 73
DAM,System32\drivers\intelpep.sys,intelpep,,,ROOT\ControlSet001\Services\intelpep,2026-03-01T06:34:37.584577,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 6E 74 65 6C 70 65 70 2E 73 79 73
DAM,\SystemRoot\System32\drivers\intelpmax.sys,intelpmax,,,ROOT\ControlSet001\Services\intelpmax,2019-03-19T04:51:58.224955,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 6E 74 65 6
DAM,\SystemRoot\System32\drivers\intelppm.sys,intelppm,,,ROOT\ControlSet001\Services\intelppm,2026-03-05T02:44:24.791716,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 6E 74 65 6
DAM,system32\drivers\iorate.sys,iorate,,,ROOT\ControlSet001\Services\iorate,2019-03-19T04:53:37.912482,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 6F 72 61 74 65 2E 73 79 73
DAM,system32\DRIVERS\ipfltdrv.sys,IpFilterDriver,,,ROOT\ControlSet001\Services\IpFilterDriver,2019-03-19T04:53:37.912482,73 79 73 74 65 6D 33 32 5C 44 52 49 56 45 52 53 5C 69 70 66 6C 74 64 72 76 2E 73 79 73
DAM,%SystemRoot%\System32\svchost.exe -k NetSvcs -p,iphlpsvc,,,ROOT\ControlSet001\Services\iphlpsvc,2026-03-01T06:35:57.854984,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,\SystemRoot\System32\drivers\IPMIDrv.sys,IPMIDRV,,,ROOT\ControlSet001\Services\IPMIDRV,2019-03-19T04:52:15.132553,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 49 50 4D 49 4
DAM,System32\drivers\ipnat.sys,IPNAT,,,ROOT\ControlSet001\Services\IPNAT,2019-03-19T04:53:37.912482,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 70 6E 61 74 2E 73 79 73
DAM,\SystemRoot\System32\drivers\ipt.sys,IPT,,,ROOT\ControlSet001\Services\IPT,2019-03-19T04:53:37.912482,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 70 74 2E 7
DAM,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,IpxlatCfgSvc,,,ROOT\ControlSet001\Services\IpxlatCfgSvc,2019-03-19T04:54:23.650494,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,System32\drivers\isapnp.sys,isapnp,,,ROOT\ControlSet001\Services\isapnp,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 69 73 61 70 6E 70 2E 73 79 73
DAM,\SystemRoot\System32\drivers\msiscsi.sys,iScsiPrt,,,ROOT\ControlSet001\Services\iScsiPrt,2019-03-19T04:52:13.929331,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 6D 73 69 73 6
DAM,System32\drivers\ItSas35i.sys,ItSas35i,,,ROOT\ControlSet001\Services\ItSas35i,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 49 74 53 61 73 33 35 69 2E 73 79 73
DAM,\SystemRoot\System32\drivers\kbdclass.sys,kbdclass,,,ROOT\ControlSet001\Services\kbdclass,2026-03-05T02:44:24.963365,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 6B 62 64 63 6
DAM,\SystemRoot\System32\drivers\kbdhid.sys,kbdhid,,,ROOT\ControlSet001\Services\kbdhid,2019-03-19T04:52:24.836449,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 6B 62 64 68 6
DAM,\SystemRoot\System32\drivers\kdnic.sys,kdnic,,,ROOT\ControlSet001\Services\kdnic,2026-03-05T02:44:24.697731,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 6B 64 6E 69 6
DAM,%SystemRoot%\system32\lsass.exe,KeyIso,,,ROOT\ControlSet001\Services\KeyIso,2019-03-19T04:54:23.650494,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 6C 73 61 73 73 2E 65 78 65
DAM,System32\Drivers\ksecdd.sys,KSecDD,,,ROOT\ControlSet001\Services\KSecDD,2019-03-19T04:53:37.896855,53 79 73 74 65 6D 33 32 5C 44 72 69 76 65 72 73 5C 6B 73 65 63 64 64 2E 73 79 73
DAM,System32\Drivers\ksecpkg.sys,KSecPkg,,,ROOT\ControlSet001\Services\KSecPkg,2019-03-19T04:53:37.896855,53 79 73 74 65 6D 33 32 5C 44 72 69 76 65 72 73 5C 6B 73 65 63 70 6B 67 2E 73 79 73
DAM,system32\drivers\wd\KslD.sys,KslD,,,ROOT\ControlSet001\Services\KslD,2026-03-02T22:44:59.740478,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 77 64 5C 4B 73 6C 44 2E 73 79 73
DAM,\SystemRoot\system32\drivers\ksthunk.sys,ksthunk,,,ROOT\ControlSet001\Services\ksthunk,2019-03-19T04:53:37.896855,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 6B 73 74 68 7
DAM,%SystemRoot%\System32\svchost.exe -k NetworkServiceAndNoImpersonation -p,KtmRm,,,ROOT\ControlSet001\Services\KtmRm,2019-03-19T04:54:23.650494,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\system32\svchost.exe -k netsvcs -p,LanmanServer,,,ROOT\ControlSet001\Services\LanmanServer,2026-03-01T06:34:48.358744,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\System32\svchost.exe -k NetworkService -p,LanmanWorkstation,,,ROOT\ControlSet001\Services\LanmanWorkstation,2019-03-19T04:55:43.719369,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\system32\svchost.exe -k netsvcs -p,lfsvc,,,ROOT\ControlSet001\Services\lfsvc,2026-02-28T14:42:23.110781,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\System32\svchost.exe -k LocalService -p,LicenseManager,,,ROOT\ControlSet001\Services\LicenseManager,2026-02-28T14:36:08.183723,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,system32\drivers\lltdio.sys,lltdio,,,ROOT\ControlSet001\Services\lltdio,2026-03-01T06:34:47.451380,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 6C 6C 74 64 69 6F 2E 73 79 73
DAM,%SystemRoot%\System32\svchost.exe -k LocalService -p,lltdsvc,,,ROOT\ControlSet001\Services\lltdsvc,2019-03-19T04:53:37.881229,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p,lmhosts,,,ROOT\ControlSet001\Services\lmhosts,2019-03-19T04:54:23.650494,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,System32\drivers\lsi_sas.sys,LSI_SAS,,,ROOT\ControlSet001\Services\LSI_SAS,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 6C 73 69 5F 73 61 73 2E 73 79 73
DAM,System32\drivers\lsi_sas2i.sys,LSI_SAS2i,,,ROOT\ControlSet001\Services\LSI_SAS2i,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 6C 73 69 5F 73 61 73 32 69 2E 73 79 73
DAM,System32\drivers\lsi_sas3i.sys,LSI_SAS3i,,,ROOT\ControlSet001\Services\LSI_SAS3i,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 6C 73 69 5F 73 61 73 33 69 2E 73 79 73
DAM,System32\drivers\lsi_sss.sys,LSI_SSS,,,ROOT\ControlSet001\Services\LSI_SSS,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 6C 73 69 5F 73 73 73 2E 73 79 73
DAM,%SystemRoot%\system32\svchost.exe -k DcomLaunch -p,LSM,,,ROOT\ControlSet001\Services\LSM,2019-03-19T04:53:37.881229,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,\SystemRoot\system32\drivers\luafv.sys,luafv,,,ROOT\ControlSet001\Services\luafv,2019-03-19T04:53:37.881229,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 6C 75 61 66 7
DAM,%SystemRoot%\system32\svchost.exe -k netsvcs,LxpSvc,,,ROOT\ControlSet001\Services\LxpSvc,2026-03-02T13:09:13.848746,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\System32\svchost.exe -k NetworkService -p,MapsBroker,,,ROOT\ControlSet001\Services\MapsBroker,2019-03-19T04:53:37.881229,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,\SystemRoot\System32\drivers\mausbhost.sys,mausbhost,,,ROOT\ControlSet001\Services\mausbhost,2019-03-19T04:52:17.992156,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 6D 61 75 73 6
DAM,\SystemRoot\System32\drivers\mausbip.sys,mausbip,,,ROOT\ControlSet001\Services\mausbip,2019-03-19T04:52:17.992156,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 6D 61 75 73 6
